task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
144	db/833939	3917020	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:07.418	1.7s	0ms	95.5%	3 MB	5.4 MB	127.1 KB	5.2 KB
147	5e/d3da64	3916919	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:07.369	1.8s	0ms	127.2%	6.7 MB	220.7 MB	9.2 MB	5.4 KB
112	10/0a786d	3900477	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:56.709	13.4s	9s	185.7%	262.2 MB	13.2 GB	80.9 MB	832.5 KB
142	99/1a2b22	3914662	NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:11:06.239	3.9s	1s	91.3%	17.1 MB	1.3 GB	5.5 MB	12.2 KB
151	6d/f5a272	3914673	NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:11:06.244	4.1s	1s	81.4%	3.5 MB	65 MB	5.5 MB	12.3 KB
145	89/8d8fd5	3919283	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:08.452	2.2s	0ms	133.5%	6.9 MB	222 MB	9.2 MB	42.5 KB
141	72/3f24fc	3912564	NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:11:04.833	6.3s	2s	105.1%	59.7 MB	4.2 GB	34 MB	15 MB
127	18/5f6a3a	3905820	NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:00.300	10.9s	6s	42.9%	113.9 MB	1.4 GB	79.9 MB	62.4 MB
143	c7/797c59	3915394	NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:11:06.553	4.7s	1s	121.3%	2.7 MB	11 MB	8.1 MB	4.5 MB
116	cc/62c19c	3900738	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:56.982	14.3s	9s	181.2%	297.7 MB	13.1 GB	81 MB	832.9 KB
134	47/5e29d2	3910387	NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:03.383	8.1s	4s	42.2%	104.4 MB	1.3 GB	47.2 MB	34 MB
150	a5/4a83c0	3917332	NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:07.614	4.1s	2s	107.0%	59.8 MB	4.2 GB	34.8 MB	15.5 MB
155	cf/32d6cd	3922874	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:10.702	2.1s	0ms	100.0%	3.1 MB	5.4 MB	126.7 KB	5.2 KB
156	b2/26f062	3923702	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:11.132	2.8s	0ms	131.0%	7.2 MB	222 MB	4.9 MB	60.5 KB
154	bd/922f36	3924197	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:11.276	2.7s	0ms	134.9%	6.5 MB	220.7 MB	4.9 MB	5.4 KB
146	89/42b057	3920826	NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:11:09.076	5.2s	2s	111.2%	59.1 MB	4.2 GB	32.2 MB	14.5 MB
161	0d/ef52f4	3922266	NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:11:10.095	4.3s	1s	92.8%	13.8 MB	1.3 GB	5.5 MB	12.3 KB
123	8c/c7be77	3902293	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:58.570	15.9s	9s	176.1%	260.6 MB	13.1 GB	83.9 MB	791.6 KB
152	9a/929342	3922254	NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:10.090	4.5s	1s	94.1%	14.8 MB	1.3 GB	5.5 MB	12.3 KB
153	ca/e16cd8	3922733	NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:10.342	4.3s	0ms	123.7%	14.1 MB	37.5 MB	8.1 MB	4.6 MB
128	0f/4f5b5b	3906692	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:00.915	14s	8s	178.9%	261.3 MB	13.1 GB	84.2 MB	792.6 KB
159	fe/ef7772	3924506	NFCORE_CHIPSEQ:CHIPSEQ:UCSC_BEDGRAPHTOBIGWIG (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:11:11.485	3.5s	0ms	92.7%	5.9 MB	34 MB	4.6 MB	539.7 KB
157	76/2070fd	3923879	NFCORE_CHIPSEQ:CHIPSEQ:MACS2_CALLPEAK (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:11.195	4.3s	2s	110.6%	60.4 MB	4.2 GB	32.5 MB	14.5 MB
160	60/11eb0f	3924659	NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:11:11.675	4.5s	1s	125.7%	12 MB	33.2 MB	12.2 MB	6.7 MB
164	2d/6ba0f7	3928566	NFCORE_CHIPSEQ:CHIPSEQ:FRIP_SCORE (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:11:13.935	2.4s	0ms	124.5%	16.6 MB	31.2 MB	20.3 MB	8.5 MB
162	99/364207	3926656	NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:12.803	4.1s	1s	122.8%	2.8 MB	11 MB	12.5 MB	6.8 MB
136	fe/93f46d	3910648	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:03.540	13.4s	8s	185.6%	279.6 MB	13.1 GB	80 MB	829 KB
169	b8/7cd846	3929324	NFCORE_CHIPSEQ:CHIPSEQ:FRIP_SCORE (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:14.600	2.8s	0ms	131.1%	16.3 MB	31.4 MB	20.5 MB	8.7 MB
166	8e/1d7eee	3929208	NFCORE_CHIPSEQ:CHIPSEQ:UCSC_BEDGRAPHTOBIGWIG (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:11:14.506	3.5s	0ms	97.1%	8 MB	34.4 MB	6.8 MB	719.5 KB
167	6f/dd19ba	3928615	NFCORE_CHIPSEQ:CHIPSEQ:MULTIQC_CUSTOM_PHANTOMPEAKQUALTOOLS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:13.983	4.4s	0ms	94.2%	15.2 MB	1.3 GB	5.5 MB	12.2 KB
172	ab/b5631f	3929674	NFCORE_CHIPSEQ:CHIPSEQ:FRIP_SCORE (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:11:14.963	3.7s	0ms	127.3%	16.4 MB	31.2 MB	14.5 MB	6 MB
