nodeConfig,build-linux-kernel1,fio2,fio3,fio4,fio5,fio6,fio7,fio8,fio9,iperf10,iperf11,iperf12,iperf13,john-the-ripper14,john-the-ripper15,ramspeed16,ramspeed17,ramspeed18,ramspeed19,ramspeed20,ramspeed21,ramspeed22,ramspeed23,ramspeed24,ramspeed25,stream26,stream27,stream28,stream29,taskName,wfName,pCpu,cpus,rss,vmem,rchar,wchar,syscr,syscw,realtime,rank
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,175.1066680908203,2,220174472.53333333,1693486284.8,59791847.066666666667,481246547.06666667,8830.0666666666666667,3577.7333333333333333,24666.666666666667,6
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,178.51333312988282,2,270232234.66666667,1674582698.66666667,59791404.333333333333,481246561.26666667,9016.0666666666666667,3577.7333333333333333,24800,7
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,171.17333374023437,2,253214720,1696626278.4,59791352.533333333333,481246559.86666667,9406.2,3577.9333333333333333,25000,8
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,171.4000010172526,2,229226905.6,1691081386.66666667,59790742.8,481246557.26666667,9393.8,3577.7333333333333333,25466.666666666667,9
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,173.27333170572916,2,250780876.8,1685382212.26666667,59790898.2,481246557.86666667,9390.2666666666666667,3577.7333333333333333,26800,10
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,174.0199971516927,2,231587293.86666667,1683103197.86666667,59790721.466666666667,481246557.06666667,9100.3333333333333333,3577.7333333333333333,29866.666666666667,11
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,177.5,2,244405862.4,1690494293.33333333,59790810.8,481246548.26666667,9213.2666666666666667,3577.7333333333333333,30333.333333333333,12
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,178.83999837239583,2,256893201.06666667,1696354304,59790124.2,481246563.26666667,9186.8,3577.6666666666666667,31266.666666666667,13
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,172.13999938964844,2,235520819.2,1683232904.53333333,59790937.133333333333,481246563.66666667,8915.8,3577.8,32133.333333333333,14
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,169.73999938964843,2,234984789.33333333,1683319466.66666667,59791415.8,481246559.93333333,9898.8666666666666667,3577.7333333333333333,32733.333333333333,15
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,171.4199981689453,2,239374336,1684557277.86666667,59790253.133333333333,481246558.86666667,9534.7333333333333333,3577.7333333333333333,33133.333333333333,16
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,171.2066660563151,2,231159671.46666667,1685413888,59792253.333333333333,481246560.2,9124.2666666666666667,3577.6666666666666667,33133.333333333333,16
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,168.6866689046224,2,236213862.4,1681224499.2,59791430.933333333333,481246558.06666667,9385.6666666666666667,3577.6666666666666667,33266.666666666667,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,176.91333516438803,2,240167321.6,1674582698.66666667,59792808.666666666667,481246562.26666667,9026.7333333333333333,3577.8,33866.666666666667,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,176.9799997965495,2,234023321.6,1675271918.93333333,59790768.933333333333,481246547.66666667,9063.1333333333333333,3577.8666666666666667,34466.666666666667,20
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,173.07333475748698,2,252209015.46666667,1692279603.2,59791257.8,481246559.06666667,9098.6,3577.7333333333333333,35866.666666666667,21
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,169.17333374023437,2,265078101.33333333,1701222809.6,59792325.466666666667,481246561.26666667,9420.1333333333333333,3577.7333333333333333,37400,22
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,172.78000081380208,2,259798630.4,1680951432.53333333,59789891.333333333333,481246564.26666667,9118.2,3577.7333333333333333,37400,22
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,175.35999755859376,2,241366357.33333333,1695447995.73333333,59791045.266666666667,481246548.86666667,9018.1333333333333333,3577.7333333333333333,38600,24
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,168.7266642252604,2,269638041.6,1696864665.6,59791883.6,481246560.46666667,9601.3333333333333333,3577.7333333333333333,38733.333333333333,25
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,166.8066650390625,2,248194116.26666667,1693044189.86666667,59792618.933333333333,481246546.86666667,9484.2,3577.6666666666666667,40733.333333333333,26
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES,nfcore/viralrecon:2.1,169.34666748046874,2,248344576,1697853713.06666667,59791532.866666666667,481246546.26666667,9292.4,3577.6666666666666667,43000,27
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,107.83999938964844,2,135560396.8,586495590.4,408568081.2,8440494.8,94063.4,664,4035.6,1
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,108.36000061035156,2,135573504,586231808,408568101.4,8440499.4,94067.6,664,4387.8,2
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,117.66000061035156,2,214947430.4,1265578803.2,408568236.8,8440502.6,94062.4,664,4451.4,3
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,115.06000061035157,2,188991897.6,1529152307.2,408568485.4,8440481,94063,664,4479.4,4
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.94000091552735,2,241685299.2,1441606860.8,408568220.6,8440493.6,94064,664,4490.6,5
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,117.24000091552735,2,136087961.6,1073074176,408568483.2,8440463.2,94062.8,664,4537.6,6
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,116.51999969482422,2,136068300.8,1073074176,408568501.4,8440496.8,94063,664,4559.2,7
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.75999908447265,2,200752332.8,1172965785.6,408568230,8440494.6,94063.8,664,4602.8,8
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,115.53999938964844,2,135434240,737497088,408568229.4,8440499.4,94063,664,4984.6,9
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,114.68000030517578,2,135661158.4,1073074176,408568492.8,8440490,94062.6,664,4992.4,10
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,115.75999908447265,2,135623475.2,737497088,408568228.8,8440493.6,94064.6,664,5431,11
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,109.41999816894531,2,135388364.8,586494771.2,408568110.8,8440506.8,94065.8,664,5644.4,12
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,109.72000122070312,2,135651328,586493952,408568095.8,8440494.6,94066.2,664,5675.6,13
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,117.24000091552735,2,135960166.4,1073074176,408568501.6,8440463.2,94064,664,5782.4,14
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,115.12000122070313,2,136010137.6,737497907.2,408568222.8,8440485.8,94063.8,664,6064,15
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,114.51999969482422,2,135978188.8,1073074176,408568490.2,8440475.4,94063.8,664,6189.8,16
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,115.53999938964844,2,136051097.6,1073074176,408568491.6,8440465,94063,664,6222.4,17
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,114.5199981689453,2,135898726.4,737497088,408568233.6,8440504.2,94064.8,664,6292.6,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,109.73999938964843,2,135812710.4,586495590.4,408568093.8,8440496.4,94063.8,664,6502.2,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,109.43999938964843,2,135580057.6,586497228.8,408568097.2,8440504,94062,664,6507.2,20
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.85999908447266,2,135989657.6,737497088,408568232.4,8440490.2,94062.6,664,7183.6,21
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.36000061035156,2,135872512,737497088,408568228.8,8440494.8,94062.2,664,7237.6,22
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,108.54000091552734,2,171531468.8,796484403.2,408569162.2,8440495.2,94063,664,7296,23
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.44000091552735,2,135965081.6,1073074995.2,408568504.8,8440476,94061.8,664,7706.6,24
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.08000030517579,2,135920844.8,1073074176,408568496.2,8440464.4,94063,664,7897.6,25
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,113.05999908447265,2,135975731.2,1073074176,408569620.8,8440466,94063.2,664,8069,26
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,nfcore/viralrecon:2.1,112.21999969482422,2,135981465.6,737579827.2,408569329,8440498.6,94064.4,664,8085.8,27
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,171.0066660563151,2,258188356.26666667,3951062766.93333333,435953694.26666667,833659706,57316.666666666667,33776.866666666667,97200,1
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,171.0066670735677,2,266555392,3142103859.2,435956320.2,833660772.26666667,57384.266666666667,33777.4,100133.333333333333,2
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,172.20000101725262,2,269925307.73333333,3853787409.06666667,435955387.53333333,833660533.93333333,56960.666666666667,33776.933333333333,101133.333333333333,3
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.95999857584636,2,321608908.8,3348900795.73333333,435961399.73333333,833662250.86666667,61783.666666666667,33775.6,104200,4
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,172.59333394368488,2,332644625.06666667,2783667814.4,435963365.86666667,833663363.93333333,61575.133333333333,33777.533333333333,109000,5
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,177.11333516438802,2,334534246.4,2538538871.46666667,435963388.6,833663308.33333333,60944.333333333333,33777.466666666667,109466.666666666667,6
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,172.86000061035156,2,387627144.53333333,3781736038.4,435953362.8,833660746,57462.333333333333,33777.266666666667,113000,7
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,171.2133331298828,2,313835246.93333333,3626840064,435966906.73333333,833663274.26666667,62700.4,33775.733333333333,115800,8
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,173.4933319091797,2,341594931.2,2974633437.86666667,435961950.4,833662513.53333333,63234.066666666667,33776.933333333333,120866.666666666667,9
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,177.58666585286457,2,318073241.6,1638563293.86666667,435963295,833661804.93333333,61316,33775.8,125200,10
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.52666931152345,2,324443886.93333333,3789532091.73333333,435588558.8,833663277.13333333,59129.8,33776.333333333333,143333.333333333333,11
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,171.9799997965495,2,333517073.06666667,3704485205.33333333,435965569.33333333,833662878.66666667,62443.8,33776.2,144200,12
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.2866678873698,2,344564258.13333333,3857501115.73333333,435962522.86666667,833663074,61482.533333333333,33775.533333333333,145400,13
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,171.26666463216145,2,344432093.86666667,3780134775.46666667,435961538.8,833662171.2,60600.2,33776.666666666667,147266.666666666667,14
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,172.23333333333332,2,327551931.73333333,3689619729.06666667,435968142.26666667,833662985.86666667,59494.733333333333,33776.4,150600,15
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,172.2,2,385123669.33333333,3446499191.46666667,435961957.46666667,833662373.06666667,60389.6,33775.333333333333,151200,16
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,176.59333292643228,2,382103825.06666667,3749505979.73333333,435960438.6,833662053.6,59468.133333333333,33777.466666666667,155866.666666666667,17
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,177.5999989827474,2,367507046.4,3759037371.73333333,435958503.46666667,833661977.86666667,60762.133333333333,33777.333333333333,158866.666666666667,18
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,174.35333353678385,2,318495129.6,2645463313.06666667,435958793.26666667,833661397.8,59633.4,33776.533333333333,168933.333333333333,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,174.51333516438802,2,300594244.26666667,3384598801.06666667,435959124.53333333,833662055.4,59812.6,33776.866666666667,169133.333333333333,20
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.76000061035157,2,367284224,3064688913.06666667,435589008,833662769.93333333,59419.2,33776.666666666667,172800,21
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.7866678873698,2,350749764.26666667,3896584328.53333333,435965288.4,833663754.4,59044.066666666667,33775.333333333333,175200,22
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.96666564941407,2,314043050.66666667,3782643712,435967161.46666667,833662965.86666667,61316.266666666667,33776.8,176000,23
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.64000040690104,2,378424797.86666667,3664414310.4,435964584.86666667,833662226.33333333,59033.8,33776,177533.333333333333,24
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,170.0799997965495,2,326384571.73333333,3863196194.13333333,435966753.33333333,833663117.8,59705.6,33777,183466.666666666667,25
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,172.46666666666667,2,360879718.4,3545518626.13333333,435967654.13333333,833662842.13333333,60736.4,33776.2,189066.666666666667,26
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,nfcore/viralrecon:2.1,177.34000040690105,2,385401105.06666667,2702648115.2,435958103.26666667,833661724.2,57892.533333333333,33775.866666666667,191066.666666666667,27
