task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2240	29/1619d5	3524455	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_02)	COMPLETED	0	2023-06-16 18:14:52.592	718ms	1s	99.2%	3.2 MB	5.4 MB	98.1 KB	3.5 KB
2236	6e/f5a029	3522091	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_02)	COMPLETED	0	2023-06-16 18:14:45.917	16.5s	16s	90.7%	23.8 MB	35.1 MB	373 MB	320.3 MB
2241	85/ebf756	3526382	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_02)	COMPLETED	0	2023-06-16 18:15:03.420	1.5s	0ms	101.6%	2.8 MB	11 MB	57.1 KB	433 B
2242	e3/51a75b	3526897	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_02)	COMPLETED	0	2023-06-16 18:15:05.975	1.6s	0ms	91.4%	2.8 MB	11 MB	83.6 KB	30.1 KB
573	2c/fb96a7	3515875	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_34)	COMPLETED	0	2023-06-16 18:13:13.091	4m 7s	4m 5s	528.6%	1.7 GB	16.2 GB	5 GB	2.6 GB
2244	76/cbad38	3545248	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_34.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:17:20.048	1.1s	12ms	100.0%	0	0	105.9 KB	30.3 KB
2245	8b/78a6e2	3545251	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_34.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:17:20.051	1.2s	12ms	100.0%	2.9 MB	3.9 MB	105.5 KB	29.9 KB
2248	52/536865	3546223	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE_34)	COMPLETED	0	2023-06-16 18:17:22.235	846ms	146ms	100.4%	32.2 MB	129.6 MB	343.8 KB	63.9 KB
574	bb/8ee715	3545243	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_34)	COMPLETED	0	2023-06-16 18:17:20.042	6.3s	6s	489.6%	668.6 MB	6.7 GB	474.8 MB	354.1 MB
575	9a/1d98f0	3548199	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_34)	COMPLETED	0	2023-06-16 18:17:26.309	23.3s	23s	875.0%	1.8 GB	11.9 GB	866.6 MB	314 MB
2252	54/3e1da6	3550137	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_34.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:17:50.602	1s	14ms	137.1%	2.8 MB	3.9 MB	159.6 KB	205.2 KB
2251	76/29108c	3550136	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_34.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:17:50.599	1.1s	15ms	83.1%	2.9 MB	3.9 MB	153 KB	181.1 KB
2253	01/41ae3c	3551134	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_34)	COMPLETED	0	2023-06-16 18:17:51.697	1.4s	694ms	99.3%	25.7 MB	121.6 MB	694.5 KB	1 MB
1723	d2/bd7437	3523276	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_10)	COMPLETED	0	2023-06-16 18:14:49.767	3m 17s	3m 16s	115.3%	1.1 GB	6.3 GB	4.3 GB	306.3 MB
1726	13/f3e26f	3554958	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:07.250	588ms	0ms	368.3%	3.1 MB	5.4 MB	92.2 KB	2 KB
2256	14/c0503a	3555946	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:07.846	778ms	0ms	110.3%	3.1 MB	5.4 MB	79.5 KB	3.1 KB
1724	7a/caeacf	3555945	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:07.842	3.9s	3s	95.1%	130.2 MB	39.3 GB	19.5 MB	213 KB
2258	13/97e040	3558672	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:11.716	743ms	0ms	106.7%	3.1 MB	5.4 MB	108.1 KB	7.5 KB
2260	b0/812860	3560820	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:13.465	736ms	0ms	83.1%	3.1 MB	5.4 MB	82.8 KB	3.2 KB
2261	1f/71c971	3561286	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:15.210	791ms	0ms	85.2%	3.2 MB	5.4 MB	98.3 KB	3.5 KB
2257	04/01d968	3556367	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:08.630	13.1s	13s	88.3%	20.5 MB	32.4 MB	298 MB	254.4 MB
2262	56/b89059	3566064	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:22.774	1.6s	0ms	133.3%	2.8 MB	11 MB	57.3 KB	433 B
2263	25/ea95c6	3567834	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:25.379	1.7s	0ms	97.0%	2.8 MB	11 MB	83.6 KB	30.1 KB
581	3c/49743b	3549911	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_39)	COMPLETED	0	2023-06-16 18:17:49.591	46.4s	45s	223.9%	176.2 MB	10 GB	99.8 MB	117.5 MB
2265	52/2214ad	3570842	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_39.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:18:36.047	845ms	10ms	103.2%	0	0	97.4 KB	3 KB
2266	70/431508	3570834	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_39.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:18:36.043	1.2s	12ms	139.1%	2.8 MB	3.9 MB	97.4 KB	3.1 KB
578	48/5b3a40	3570829	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_39)	COMPLETED	0	2023-06-16 18:18:36.038	1.7s	1s	176.0%	16.2 MB	30 MB	24.3 MB	9.4 MB
2267	b7/04de83	3572659	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE_39)	COMPLETED	0	2023-06-16 18:18:37.247	1.1s	185ms	103.7%	29.6 MB	124.2 MB	206.6 KB	83.4 KB
580	e0/06f5f0	3572996	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_39)	COMPLETED	0	2023-06-16 18:18:37.785	3.2s	2s	347.0%	48.3 MB	56.9 MB	25.8 MB	15.8 MB
2272	63/c85ac6	3573654	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_39.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:18:41.005	1.2s	13ms	91.4%	2.8 MB	3.9 MB	105.3 KB	27.8 KB
2273	bb/d01ebb	3573662	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_39.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:18:41.008	1.3s	13ms	143.3%	0	0	106.2 KB	31.5 KB
2276	8f/2479b3	3574623	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_39)	COMPLETED	0	2023-06-16 18:18:43.319	960ms	191ms	100.0%	22.1 MB	118.1 MB	346.9 KB	231 KB
583	f2/f8625e	3573651	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:41.000	5.4s	5s	487.7%	563 MB	6.7 GB	381.6 MB	275.8 MB
585	cd/5bfc7f	3576288	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_35)	COMPLETED	0	2023-06-16 18:18:46.414	19.9s	20s	867.5%	1.6 GB	11.9 GB	729.4 MB	264.6 MB
2279	77/7d97aa	3577855	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_35.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:19:06.339	1.2s	12ms	97.0%	0	0	107.2 KB	35.5 KB
2280	44/59d126	3577849	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_35.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:19:06.334	1.3s	11ms	137.1%	0	0	107.1 KB	36.2 KB
2283	a2/b738e6	3579004	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_35)	COMPLETED	0	2023-06-16 18:19:08.640	859ms	177ms	105.3%	21.8 MB	117.6 MB	356.4 KB	103.7 KB
1727	37/9e8f6e	3558667	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_04)	COMPLETED	0	2023-06-16 18:18:11.709	3m 2s	3m 1s	116.8%	1.1 GB	6.3 GB	4 GB	289.2 MB
1730	df/36ff44	3587383	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_35)	COMPLETED	0	2023-06-16 18:21:13.934	673ms	0ms	275.0%	3.1 MB	5.4 MB	92.2 KB	2.2 KB
1732	dc/eda19b	3588410	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:14.611	629ms	0ms	328.2%	3.2 MB	5.4 MB	92.1 KB	1.9 KB
2284	e7/111b4a	3588778	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:15.251	890ms	0ms	86.5%	3.1 MB	5.4 MB	79.4 KB	3.1 KB
1734	a2/9e6f33	3588773	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:15.245	3.7s	3s	98.4%	132.6 MB	39.4 GB	19.5 MB	184.3 KB
2286	33/60698c	3590682	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:18.987	911ms	0ms	104.3%	3.1 MB	5.4 MB	106.8 KB	7.4 KB
2288	66/d3a672	3591847	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:20.903	775ms	0ms	109.1%	3.1 MB	5.4 MB	82.6 KB	3.2 KB
2289	68/2f7da5	3592776	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:22.686	774ms	0ms	74.2%	3 MB	5.4 MB	98.1 KB	3.5 KB
2285	40/4fd273	3589314	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:16.147	14.1s	13s	89.9%	22.8 MB	34.4 MB	319.4 MB	273.7 MB
2290	9e/8c1640	3598243	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:31.216	1.6s	0ms	50.8%	2.7 MB	11 MB	58.3 KB	449 B
2291	ab/fe9198	3599279	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_33)	COMPLETED	0	2023-06-16 18:21:33.832	1.7s	0ms	101.6%	2.7 MB	11 MB	83.6 KB	30.1 KB
584	89/407437	3577844	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_35)	COMPLETED	0	2023-06-16 18:19:06.327	3m 57s	3m 55s	607.9%	1.5 GB	16.2 GB	4.8 GB	2.1 GB
2294	56/f8c9eb	3609455	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_35.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:23:03.039	988ms	11ms	100.0%	0	0	105.4 KB	30 KB
2293	5e/0d4919	3609452	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_35.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:23:03.037	1.1s	12ms	135.2%	0	0	105.9 KB	30.5 KB
2295	c2/677b9c	3610157	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE_35)	COMPLETED	0	2023-06-16 18:23:04.128	955ms	263ms	102.2%	33.8 MB	128.6 MB	422.5 KB	102.5 KB
601	a2/6f3643	3609447	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_36)	COMPLETED	0	2023-06-16 18:23:03.032	6.6s	6s	488.3%	714.2 MB	6.7 GB	514.7 MB	390.3 MB
1735	cd/a75402	3590675	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_25)	COMPLETED	0	2023-06-16 18:21:18.981	3m 8s	3m 7s	117.9%	1023.7 MB	6.2 GB	4 GB	279.3 MB
1737	62/d14882	3616457	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_02)	COMPLETED	0	2023-06-16 18:24:26.793	3m 35s	3m 34s	113.8%	1.3 GB	6.3 GB	4.5 GB	325.3 MB
603	d7/837c02	3612073	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_36)	COMPLETED	0	2023-06-16 18:23:09.631	5m 14s	5m 13s	575.0%	1.9 GB	16.2 GB	6.1 GB	2.7 GB
2301	22/5eee93	3642836	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_36.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:28:23.892	914ms	11ms	108.5%	0	0	105.9 KB	30.5 KB
2300	4d/e5d70c	3642832	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_36.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:28:23.889	1s	12ms	101.6%	0	0	105.4 KB	30.1 KB
2304	13/46940d	3643719	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE_36)	COMPLETED	0	2023-06-16 18:28:25.930	904ms	148ms	100.2%	27.5 MB	122.1 MB	422.7 KB	66.2 KB
602	97/e2983f	3642827	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_36)	COMPLETED	0	2023-06-16 18:28:23.883	26.2s	25s	902.1%	2 GB	11.9 GB	935.6 MB	296.3 MB
2306	5d/3faeb9	3645602	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_36.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:28:51.093	1.1s	12ms	152.4%	0	0	116.5 KB	69 KB
2305	dd/f30f8b	3645603	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_36.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:28:51.095	1.2s	11ms	100.0%	0	0	114 KB	59.1 KB
2307	f9/79cd3b	3646344	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_36)	COMPLETED	0	2023-06-16 18:28:52.260	1.2s	497ms	100.6%	22.9 MB	118.8 MB	422 KB	423.7 KB
607	f2/6aadf9	3645404	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_37)	COMPLETED	0	2023-06-16 18:28:50.086	23.3s	23s	898.7%	1.9 GB	11.9 GB	884.5 MB	307.8 MB
2311	b8/914e59	3647940	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_37.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 18:29:13.376	1.1s	12ms	88.9%	0	0	106.2 KB	31.3 KB
2310	a4/5111db	3647943	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_37.assembly.gfa.gz)	COMPLETED	0	2023-06-16 18:29:13.378	1.2s	12ms	137.1%	0	0	105.8 KB	31.3 KB
2314	f4/f53410	3648887	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_37)	COMPLETED	0	2023-06-16 18:29:15.577	867ms	158ms	101.1%	28.6 MB	123.1 MB	346.5 KB	79.4 KB
605	35/59594b	3647935	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_37)	COMPLETED	0	2023-06-16 18:29:13.370	5.8s	5s	490.9%	666.3 MB	6.7 GB	461.5 MB	341.9 MB
1736	87/34f8cf	3641009	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_35)	COMPLETED	0	2023-06-16 18:28:01.981	3m 6s	3m 5s	116.3%	1 GB	6.3 GB	3.9 GB	272.4 MB
1739	09/9040d9	3657038	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:07.896	608ms	0ms	345.3%	3.1 MB	5.4 MB	92 KB	1.8 KB
1742	a5/0aeae5	3657337	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_33)	COMPLETED	0	2023-06-16 18:31:08.508	812ms	1s	252.6%	3.1 MB	5.4 MB	92.1 KB	2.1 KB
2318	b0/746e15	3657339	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:08.513	990ms	1s	50.4%	3.1 MB	5.4 MB	79.3 KB	3.1 KB
1740	a3/a8a376	3657905	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:09.324	3.9s	3s	90.3%	125.8 MB	39.4 GB	19.5 MB	182.6 KB
1745	3d/0c2abc	3658982	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:13.268	937ms	0ms	339.4%	3.1 MB	5.4 MB	92.2 KB	1.9 KB
2319	e1/6e0006	3658988	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:13.274	1s	0ms	89.7%	3.1 MB	5.4 MB	105.2 KB	7.2 KB
1747	bc/763ec0	3659594	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:14.209	769ms	0ms	254.0%	3.1 MB	5.4 MB	92 KB	2.1 KB
2320	d5/e75771	3659645	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:14.281	748ms	0ms	120.0%	3.1 MB	5.4 MB	79.4 KB	3.1 KB
2322	31/2aaeff	3660250	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:15.035	708ms	0ms	123.1%	3.1 MB	5.4 MB	82.4 KB	3.2 KB
1744	79/429a1e	3660179	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:14.983	3.8s	3s	97.0%	132.7 MB	39.4 GB	19.5 MB	195.2 KB
1748	67/63e63d	3661880	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_37)	COMPLETED	0	2023-06-16 18:31:18.774	637ms	0ms	443.1%	3.2 MB	5.4 MB	92.1 KB	1.9 KB
1750	09/a52127	3662165	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_37)	COMPLETED	0	2023-06-16 18:31:19.416	3.6s	3s	98.0%	129.6 MB	39.4 GB	19.5 MB	182.5 KB
1752	2f/c4de88	3663422	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:23.023	627ms	0ms	262.3%	3.2 MB	5.4 MB	92.2 KB	2.2 KB
2317	85/0a9a07	3657910	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:09.329	18.8s	18s	91.1%	32.6 MB	45 MB	377.4 MB	324.3 MB
2324	be/94ec0c	3664848	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:28.209	770ms	0ms	84.5%	3.1 MB	5.4 MB	97.9 KB	3.5 KB
2325	b1/cd2335	3665333	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:28.985	638ms	0ms	78.0%	3 MB	5.4 MB	107.1 KB	7.5 KB
2327	9a/618542	3665635	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_37)	COMPLETED	0	2023-06-16 18:31:29.629	698ms	0ms	79.0%	3.1 MB	5.4 MB	79.4 KB	3.1 KB
2321	f1/ff0e9d	3660699	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:15.749	19.9s	19s	91.8%	25.1 MB	36.2 MB	443.7 MB	380.5 MB
2328	31/b11584	3667197	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_37)	COMPLETED	0	2023-06-16 18:31:35.661	659ms	0ms	114.3%	3.1 MB	5.4 MB	105 KB	7.2 KB
2329	20/b75815	3667400	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:36.326	1.6s	0ms	98.5%	2.7 MB	11 MB	60.7 KB	455 B
2330	15/d2e252	3667889	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:37.932	698ms	0ms	92.8%	3 MB	5.4 MB	82.7 KB	3.2 KB
2332	b0/cc1f22	3668168	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_11)	COMPLETED	0	2023-06-16 18:31:38.636	1.6s	0ms	101.6%	2.7 MB	11 MB	57.1 KB	433 B
2333	4c/2f7a36	3668596	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_37)	COMPLETED	0	2023-06-16 18:31:40.263	822ms	0ms	98.5%	3.1 MB	5.4 MB	82.5 KB	3.2 KB
2335	88/604047	3668995	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_36)	COMPLETED	0	2023-06-16 18:31:41.091	1.6s	0ms	104.9%	2.8 MB	11 MB	83.6 KB	30.1 KB
